Date,Closing Price,Change,Trading Volume (shr),Trading Value (KHR),Opening,High,Low,Market Cap. (Mil.KHR),Full Market Cap. (Mil.KHR)
23/02/2023,"3,140",,329,"1,032,190","3,150","3,150","3,130","235,327","235,327"
22/02/2023,"3,140",,205,"641,460","3,110","3,150","3,110","235,327","235,327"
21/02/2023,"3,140",,182,"571,600","3,160","3,160","3,140","235,327","235,327"
20/02/2023,"3,150",,420,"1,320,080","3,170","3,170","3,140","236,077","236,077"
17/02/2023,"3,160",,"10,107","31,936,470","3,170","3,170","3,140","236,826","236,826"
16/02/2023,"3,170",,"1,873","5,905,520","3,150","3,170","3,140","237,576","237,576"
15/02/2023,"3,150",,"1,995","6,194,240","3,160","3,160","3,070","236,077","236,077"
14/02/2023,"3,160",,19,"59,970","3,160","3,160","3,150","236,826","236,826"
13/02/2023,"3,160",,130,"410,700","3,160","3,160","3,150","236,826","236,826"
10/02/2023,"3,160",,79,"249,640","3,160","3,160","3,160","236,826","236,826"
