Date,Closing Price,Change,Trading Volume (shr),Trading Value (KHR),Opening,High,Low,Market Cap. (Mil.KHR),Full Market Cap. (Mil.KHR)
06/09/2023,"14,060",,197,"2,776,000","14,120","14,120","14,060","290,822","1,609,216"
05/09/2023,"14,060",,12,"166,520","13,860","14,060","13,860","290,822","1,609,216"
04/09/2023,"13,960",,954,"13,282,320","14,180","14,180","13,880","288,754","1,597,771"
01/09/2023,"14,180",,19,"269,400","14,180","14,180","14,160","293,304","1,622,950"
31/08/2023,"14,120",,406,"5,687,000","14,000","14,120","14,000","292,063","1,616,083"
30/08/2023,"14,100",,6,"84,600","14,100","14,100","14,100","291,650","1,613,794"
29/08/2023,"14,160",,210,"2,973,600","14,160","14,160","14,160","292,891","1,620,661"
28/08/2023,"14,160",,62,"876,000","14,000","14,160","14,000","292,891","1,620,661"
25/08/2023,"14,000",,192,"2,688,000","14,000","14,000","14,000","289,581","1,602,349"
24/08/2023,"14,000",,27,"378,000","14,000","14,000","14,000","289,581","1,602,349"
23/08/2023,"14,000",,84,"1,179,280","14,100","14,100","14,000","289,581","1,602,349"
22/08/2023,"14,100",,88,"1,239,200","14,020","14,100","14,020","291,650","1,613,794"
21/08/2023,"14,000",,8,"112,100","14,100","14,100","14,000","289,581","1,602,349"
18/08/2023,"14,020",,25,"350,680","14,200","14,200","14,020","289,995","1,604,638"
17/08/2023,"14,060",,36,"506,180","14,080","14,080","14,060","290,822","1,609,216"
16/08/2023,"14,060",,202,"2,846,120","14,300","14,300","14,000","290,822","1,609,216"
15/08/2023,"14,160",,369,"5,222,100","14,120","14,340","14,120","292,891","1,620,661"
14/08/2023,"14,380",,772,"10,866,520","13,940","14,460","13,820","297,441","1,645,841"
11/08/2023,"14,020",,11,"154,220","14,020","14,020","14,020","289,995","1,604,638"
10/08/2023,"14,020",,298,"4,158,780","14,260","14,260","13,820","289,995","1,604,638"
09/08/2023,"14,040",,39,"547,560","14,040","14,040","14,040","290,408","1,606,927"
08/08/2023,"14,040",,59,"837,160","14,240","14,240","14,040","290,408","1,606,927"
07/08/2023,"14,240",,1,"14,240","14,240","14,240","14,240","294,545","1,629,818"
04/08/2023,"14,160",,25,"354,080","14,180","14,180","14,160","292,891","1,620,661"
03/08/2023,"14,180",,19,"269,780","14,200","14,200","14,180","293,304","1,622,950"
02/08/2023,"14,240",,669,"9,486,260","14,280","14,280","14,160","294,545","1,629,818"
01/08/2023,"14,160",,18,"256,480","14,340","14,340","14,160","292,891","1,620,661"
31/07/2023,"14,200",,16,"227,140","14,180","14,200","14,180","293,718","1,625,239"
28/07/2023,"14,200",,108,"1,520,280","14,020","14,200","14,020","293,718","1,625,239"
27/07/2023,"14,020",,371,"5,194,060","14,000","14,020","14,000","289,995","1,604,638"
26/07/2023,"14,100",,336,"4,737,300","14,060","14,100","14,060","291,650","1,613,794"
25/07/2023,"14,160",,"2,468","35,251,840","13,940","14,980","13,940","292,891","1,620,661"
21/07/2023,"14,060",,1,"14,060","14,060","14,060","14,060","290,822","1,609,216"
20/07/2023,"14,060",,36,"507,060","14,000","14,200","14,000","290,822","1,609,216"
19/07/2023,"14,060",,215,"3,036,260","14,200","14,200","14,060","290,822","1,609,216"
18/07/2023,"14,180",,571,"8,155,940","14,220","14,400","14,180","293,304","1,622,950"
17/07/2023,"14,240",,167,"2,369,580","14,200","14,240","14,160","294,545","1,629,818"
14/07/2023,"14,160",,186,"2,611,460","14,140","14,160","14,000","292,891","1,620,661"
13/07/2023,"14,160",,478,"6,737,440","14,200","14,200","14,020","292,891","1,620,661"
12/07/2023,"14,200",,10,"140,380","14,020","14,200","14,020","293,718","1,625,239"
11/07/2023,"14,000",,"1,013","14,146,700","14,000","14,180","13,920","289,581","1,602,349"
10/07/2023,"14,020",,907,"12,566,100","13,760","14,160","13,760","289,995","1,604,638"
07/07/2023,"14,200",,"1,252","17,482,340","13,800","14,200","13,800","293,718","1,625,239"
06/07/2023,"14,200",,229,"3,266,700","14,300","14,340","14,200","293,718","1,625,239"
05/07/2023,"14,300",,"1,043","14,911,860","14,200","14,300","14,200","295,786","1,636,685"
04/07/2023,"14,200",,210,"2,979,880","14,100","14,280","14,100","293,718","1,625,239"
03/07/2023,"14,220",,254,"3,630,360","14,360","14,400","14,020","294,132","1,627,529"
30/06/2023,"14,320",,186,"2,649,740","14,220","14,320","14,200","296,200","1,638,974"
29/06/2023,"14,320",,5,"71,360","14,200","14,320","14,200","296,200","1,638,974"
28/06/2023,"14,360",,23,"327,160","14,220","14,360","14,200","297,027","1,643,552"
27/06/2023,"14,220",,72,"1,029,520","14,300","14,400","14,200","294,132","1,627,529"
26/06/2023,"14,200",,373,"5,243,880","14,020","14,380","14,020","293,718","1,625,239"
23/06/2023,"14,200",,391,"5,529,920","14,220","14,220","14,000","293,718","1,625,239"
22/06/2023,"14,220",,177,"2,522,600","14,280","14,360","14,120","294,132","1,627,529"
21/06/2023,"14,280",,263,"3,749,600","14,260","14,280","14,160","295,373","1,634,396"
20/06/2023,"14,160",,195,"2,791,400","14,460","14,460","14,160","292,891","1,620,661"
19/06/2023,"14,020",,47,"666,720","14,200","14,200","14,020","289,995","1,604,638"
16/06/2023,"14,200",,59,"838,960","14,220","14,220","14,200","293,718","1,625,239"
15/06/2023,"14,300",,115,"1,644,500","14,420","14,420","14,100","295,786","1,636,685"
14/06/2023,"14,380",,102,"1,468,520","14,420","14,420","14,380","297,441","1,645,841"
13/06/2023,"14,420",,225,"3,241,760","14,400","14,420","14,400","298,269","1,650,419"
12/06/2023,"14,400",,680,"9,767,000","14,460","14,460","14,200","297,855","1,648,130"
09/06/2023,"14,340",,315,"4,505,520","14,300","14,340","14,280","296,614","1,641,263"
08/06/2023,"14,200",,228,"3,246,180","14,200","14,400","14,200","293,718","1,625,239"
07/06/2023,"14,200",,103,"1,462,600","14,200","14,200","14,200","293,718","1,625,239"
06/06/2023,"14,200",,"1,288","18,540,400","14,200","14,600","14,200","293,718","1,625,239"
05/06/2023,"14,200",,350,"4,958,900","14,200","14,200","14,100","293,718","1,625,239"
02/06/2023,"14,160",,110,"1,560,400","14,020","14,200","14,020","292,891","1,620,661"
01/06/2023,"14,100",,67,"944,380","14,220","14,220","13,960","291,650","1,613,794"
31/05/2023,"14,020",,"1,107","15,535,700","14,080","14,240","14,020","289,995","1,604,638"
30/05/2023,"14,000",,"39,595","518,018,000","14,300","14,380","13,000","289,581","1,602,349"
29/05/2023,"14,300",,192,"2,743,980","14,200","14,360","14,200","295,786","1,636,685"
26/05/2023,"14,340",,108,"1,532,000","14,180","14,340","14,180","296,614","1,641,263"
25/05/2023,"14,320",,295,"4,222,740","14,380","14,380","14,240","296,200","1,638,974"
24/05/2023,"14,360",,"1,495","21,115,900","14,400","14,400","13,900","297,027","1,643,552"
23/05/2023,"14,800",,"1,177","17,403,280","14,860","14,860","14,680","306,129","1,693,912"
22/05/2023,"14,820",,"1,445","21,377,760","14,920","14,920","14,620","306,542","1,696,201"
19/05/2023,"15,200",,"1,244","18,469,380","14,280","15,200","14,280","314,402","1,739,693"
18/05/2023,"14,280",,175,"2,499,000","14,280","14,280","14,280","295,373","1,634,396"
17/05/2023,"14,280",,21,"300,340","14,440","14,440","14,280","295,373","1,634,396"
16/05/2023,"14,300",,512,"7,315,840","14,440","14,440","14,100","295,786","1,636,685"
15/05/2023,"14,440",,444,"6,326,100","14,440","14,440","14,100","298,682","1,652,708"
12/05/2023,"14,440",,166,"2,396,740","14,440","14,440","14,420","298,682","1,652,708"
11/05/2023,"14,440",,859,"12,268,540","14,260","14,480","14,260","298,682","1,652,708"
10/05/2023,"14,500",,610,"8,726,720","14,280","14,500","14,280","299,923","1,659,576"
09/05/2023,"14,400",,"1,054","15,142,160","14,500","14,500","14,220","297,855","1,648,130"
05/05/2023,"14,560",,"1,146","16,397,580","15,000","15,000","14,020","301,164","1,666,443"
03/05/2023,"14,600",,733,"10,677,260","14,320","14,780","14,320","301,992","1,671,021"
02/05/2023,"14,600",,456,"6,702,740","14,800","14,800","14,560","301,992","1,671,021"
28/04/2023,"14,800",,877,"12,955,180","14,900","14,900","14,760","306,129","1,693,912"
27/04/2023,"14,920",,110,"1,641,200","14,920","14,920","14,920","308,611","1,707,646"
26/04/2023,"14,940",,25,"373,500","14,940","14,940","14,940","309,024","1,709,935"
25/04/2023,"14,940",,8,"118,920","14,780","14,940","14,780","309,024","1,709,935"
24/04/2023,"14,900",,302,"4,465,140","14,800","14,900","14,780","308,197","1,705,357"
21/04/2023,"14,920",,1,"14,920","14,920","14,920","14,920","308,611","1,707,646"
20/04/2023,"14,820",,139,"2,058,900","14,820","14,820","14,800","306,542","1,696,201"
