Date,Closing Price,Change,Trading Volume (shr),Trading Value (KHR),Opening,High,Low,Market Cap. (Mil.KHR),Full Market Cap. (Mil.KHR)
12/07/2023,"7,460",60,"4,378","32,633,400","7,480","7,480","7,400","648,820","3,566,433"
11/07/2023,"7,400",40,"5,806","42,973,540","7,440","7,440","7,380","643,601","3,537,748"
10/07/2023,"7,440",20,"2,505","18,575,700","7,420","7,440","7,400","647,080","3,556,871"
07/07/2023,"7,460",0,770,"5,734,600","7,460","7,460","7,440","648,820","3,566,433"
06/07/2023,"7,460",0,"1,764","13,129,420","7,460","7,460","7,440","648,820","3,566,433"
05/07/2023,"7,460",0,560,"4,187,220","7,460","7,480","7,460","648,820","3,566,433"
04/07/2023,"7,460",20,338,"2,526,300","7,500","7,500","7,460","648,820","3,566,433"
03/07/2023,"7,480",20,"3,747","27,870,960","7,500","7,500","7,420","650,559","3,575,994"
30/06/2023,"7,500",20,"1,256","9,362,660","7,480","7,500","7,420","652,299","3,585,556"
29/06/2023,"7,480",0,"1,125","8,411,840","7,460","7,480","7,460","650,559","3,575,994"
28/06/2023,"7,480",0,855,"6,408,040","7,500","7,500","7,480","650,559","3,575,994"
27/06/2023,"7,480",0,"3,948","29,462,140","7,480","7,500","7,380","650,559","3,575,994"
26/06/2023,"7,480",0,324,"2,423,520","7,480","7,480","7,480","650,559","3,575,994"
23/06/2023,"7,480",0,"3,221","24,090,740","7,480","7,500","7,420","650,559","3,575,994"
22/06/2023,"7,480",0,"1,818","13,573,620","7,480","7,480","7,460","650,559","3,575,994"
21/06/2023,"7,480",20,"4,114","30,774,720","7,500","7,500","7,460","650,559","3,575,994"
20/06/2023,"7,500",20,311,"2,329,440","7,500","7,500","7,480","652,299","3,585,556"
19/06/2023,"7,480",0,850,"6,355,480","7,500","7,500","7,460","650,559","3,575,994"
16/06/2023,"7,480",0,"2,259","16,822,700","7,500","7,500","7,400","650,559","3,575,994"
15/06/2023,"7,480",0,"1,142","8,534,800","7,480","7,480","7,460","650,559","3,575,994"
14/06/2023,"7,480",20,307,"2,296,480","7,500","7,500","7,460","650,559","3,575,994"
13/06/2023,"7,500",0,"1,744","13,060,520","7,480","7,500","7,460","652,299","3,585,556"
12/06/2023,"7,500",0,"2,337","17,516,400","7,500","7,500","7,480","652,299","3,585,556"
09/06/2023,"7,500",60,"1,415","10,610,340","7,500","7,500","7,480","652,299","3,585,556"
08/06/2023,"7,440",400,"11,050","82,831,380","7,460","7,560","7,440","647,080","3,556,871"
07/06/2023,"7,840",20,"12,387","97,304,980","7,860","7,880","7,840","681,870","3,748,101"
06/06/2023,"7,860",20,"6,212","48,854,440","7,880","7,880","7,820","683,609","3,757,662"
05/06/2023,"7,880",60,"6,335","49,683,240","7,820","7,880","7,820","685,349","3,767,224"
02/06/2023,"7,820",0,"4,415","34,589,140","7,840","7,860","7,820","680,130","3,738,539"
01/06/2023,"7,820",40,"8,791","68,501,520","7,780","7,820","7,780","680,130","3,738,539"
31/05/2023,"7,780",40,"9,141","71,242,440","7,820","7,820","7,780","676,651","3,719,417"
30/05/2023,"7,820",20,"11,041","86,092,780","7,800","7,860","7,780","680,130","3,738,539"
29/05/2023,"7,800",40,"5,034","39,154,360","7,780","7,800","7,760","678,391","3,728,978"
26/05/2023,"7,760",20,"1,135","8,818,200","7,780","7,780","7,760","674,912","3,709,855"
25/05/2023,"7,780",20,945,"7,338,580","7,760","7,780","7,740","676,651","3,719,417"
24/05/2023,"7,760",0,"1,069","8,295,980","7,760","7,800","7,760","674,912","3,709,855"
23/05/2023,"7,760",40,"4,698","36,467,100","7,800","7,800","7,760","674,912","3,709,855"
22/05/2023,"7,800",40,"3,824","29,760,980","7,820","7,820","7,760","678,391","3,728,978"
19/05/2023,"7,760",80,"11,661","89,955,560","7,680","7,840","7,680","674,912","3,709,855"
18/05/2023,"7,680",20,802,"6,162,440","7,700","7,700","7,680","667,954","3,671,609"
17/05/2023,"7,700",0,"2,242","17,236,260","7,700","7,700","7,680","669,693","3,681,171"
16/05/2023,"7,700",40,343,"2,641,760","7,700","7,740","7,700","669,693","3,681,171"
15/05/2023,"7,740",40,718,"5,541,060","7,760","7,760","7,700","673,172","3,700,294"
12/05/2023,"7,700",60,"4,331","33,340,920","7,740","7,760","7,680","669,693","3,681,171"
11/05/2023,"7,760",60,283,"2,193,000","7,760","7,760","7,740","674,912","3,709,855"
10/05/2023,"7,700",0,"5,164","39,724,660","7,720","7,720","7,680","669,693","3,681,171"
09/05/2023,"7,700",20,"6,772","52,144,280","7,720","7,760","7,680","669,693","3,681,171"
05/05/2023,"7,720",60,"4,320","33,421,420","7,780","7,780","7,700","671,433","3,690,732"
03/05/2023,"7,780",40,"1,611","12,505,180","7,760","7,800","7,700","676,651","3,719,417"
02/05/2023,"7,740",60,"1,555","12,075,540","7,800","7,800","7,740","673,172","3,700,294"
28/04/2023,"7,800",20,669,"5,223,560","7,880","7,880","7,780","678,391","3,728,978"
27/04/2023,"7,780",0,847,"6,581,820","7,780","7,800","7,760","676,651","3,719,417"
26/04/2023,"7,780",0,445,"3,459,860","7,800","7,800","7,760","676,651","3,719,417"
25/04/2023,"7,780",0,"2,236","17,355,760","7,780","7,800","7,760","676,651","3,719,417"
24/04/2023,"7,780",0,"2,091","16,266,880","7,780","7,780","7,760","676,651","3,719,417"
21/04/2023,"7,780",20,"1,998","15,550,460","7,800","7,800","7,780","676,651","3,719,417"
20/04/2023,"7,760",20,"4,516","35,095,960","7,800","7,820","7,760","674,912","3,709,855"
19/04/2023,"7,780",20,"1,925","15,020,820","7,800","7,900","7,780","676,651","3,719,417"
18/04/2023,"7,800",0,"11,428","88,448,320","7,780","7,800","7,700","678,391","3,728,978"
17/04/2023,"7,800",20,"2,359","18,344,420","7,780","7,800","7,760","678,391","3,728,978"
13/04/2023,"7,780",0,516,"4,014,560","7,800","7,800","7,780","676,651","3,719,417"
12/04/2023,"7,780",0,"1,299","10,085,440","7,780","7,780","7,760","676,651","3,719,417"
11/04/2023,"7,780",20,"2,030","15,809,100","7,800","7,800","7,780","676,651","3,719,417"
10/04/2023,"7,800",20,"1,191","9,271,980","7,800","7,800","7,780","678,391","3,728,978"
07/04/2023,"7,780",0,"1,076","8,367,840","7,780","7,800","7,760","676,651","3,719,417"
06/04/2023,"7,780",20,"1,325","10,287,600","7,780","7,780","7,740","676,651","3,719,417"
