Date,Closing Price,Change,Trading Volume (shr),Trading Value (KHR),Opening,High,Low,Market Cap. (Mil.KHR),Full Market Cap. (Mil.KHR)
06/07/2023,"3,130",,"1,994","6,172,540","3,180","3,180","3,080","125,200","125,200"
05/07/2023,"3,110",,10,"31,070","3,120","3,120","3,100","124,400","124,400"
04/07/2023,"3,120",,415,"1,278,130","3,140","3,140","3,060","124,800","124,800"
03/07/2023,"3,140",,986,"3,130,540","3,180","3,180","3,100","125,600","125,600"
30/06/2023,"3,090",,468,"1,447,890","3,090","3,170","3,090","123,600","123,600"
29/06/2023,"3,100",,89,"283,000","3,170","3,240","3,100","124,000","124,000"
28/06/2023,"3,080",,21,"64,780","3,090","3,090","3,080","123,200","123,200"
27/06/2023,"3,090",,351,"1,079,190","3,110","3,110","3,050","123,600","123,600"
26/06/2023,"3,110",,993,"3,095,190","3,110","3,140","3,100","124,400","124,400"
23/06/2023,"3,110",,"2,742","8,508,770","3,120","3,120","3,070","124,400","124,400"
22/06/2023,"3,150",,463,"1,460,390","3,200","3,200","3,150","126,000","126,000"
21/06/2023,"3,170",,164,"519,430","3,160","3,170","3,160","126,800","126,800"
20/06/2023,"3,170",,213,"673,770","3,180","3,180","3,150","126,800","126,800"
19/06/2023,"3,180",,139,"442,160","3,190","3,190","3,180","127,200","127,200"
16/06/2023,"3,190",,203,"646,370","3,190","3,190","3,180","127,600","127,600"
15/06/2023,"3,190",,322,"1,026,020","3,200","3,200","3,170","127,600","127,600"
14/06/2023,"3,200",,103,"329,080","3,200","3,200","3,190","128,000","128,000"
13/06/2023,"3,200",,"1,857","5,943,580","3,230","3,230","3,200","128,000","128,000"
12/06/2023,"3,230",,172,"555,410","3,230","3,230","3,220","129,200","129,200"
09/06/2023,"3,220",,"1,258","4,033,340","3,220","3,220","3,200","128,800","128,800"
08/06/2023,"3,220",,"1,978","6,291,920","3,230","3,230","3,160","128,800","128,800"
07/06/2023,"3,230",,623,"1,996,160","3,220","3,230","3,180","129,200","129,200"
06/06/2023,"3,230",,"2,938","9,449,850","3,210","3,230","3,200","129,200","129,200"
