Date,Closing Price,Change,Trading Volume (shr),Trading Value (KHR),Opening,High,Low,Market Cap. (Mil.KHR),Full Market Cap. (Mil.KHR)
21/06/2023,"10,200",,"37,433","381,832,400","10,220","10,220","10,180","4,418,263","4,418,263"
20/06/2023,"10,220",,"20,365","207,948,360","10,220","10,240","10,200","4,426,926","4,426,926"
19/06/2023,"10,240",,"80,028","817,716,840","10,220","10,240","10,200","4,435,589","4,435,589"
16/06/2023,"10,240",,"69,399","708,962,140","10,240","10,240","10,200","4,435,589","4,435,589"
15/06/2023,"10,240",,"76,999","787,781,440","10,240","10,240","10,220","4,435,589","4,435,589"
14/06/2023,"10,240",,"67,962","694,636,480","10,220","10,240","10,220","4,435,589","4,435,589"
13/06/2023,"10,240",,"104,758","1,071,025,800","10,220","10,240","10,200","4,435,589","4,435,589"
12/06/2023,"10,240",,"53,740","549,316,480","10,240","10,240","10,200","4,435,589","4,435,589"
09/06/2023,"10,240",,"29,665","302,968,500","10,200","10,240","10,200","4,435,589","4,435,589"
08/06/2023,"10,220",,"32,568","332,435,000","10,220","10,220","10,200","4,426,926","4,426,926"
07/06/2023,"10,220",,"31,060","317,438,560","10,220","10,240","10,200","4,426,926","4,426,926"
06/06/2023,"10,220",,"59,984","612,466,660","10,220","10,220","10,200","4,426,926","4,426,926"
05/06/2023,"10,220",,"43,197","441,796,840","10,220","10,240","10,220","4,426,926","4,426,926"
02/06/2023,"10,240",,"127,841","1,308,593,840","10,220","10,260","10,220","4,435,589","4,435,589"
01/06/2023,"10,260",,"37,829","387,456,100","10,240","10,260","10,240","4,444,253","4,444,253"
31/05/2023,"10,240",,"26,119","267,480,060","10,220","10,260","10,220","4,435,589","4,435,589"
30/05/2023,"10,240",,"93,287","904,337,180","10,220","10,260","10,220","4,435,589","4,435,589"
29/05/2023,"10,240",,"50,310","514,323,440","10,220","10,240","10,220","4,435,589","4,435,589"
26/05/2023,"10,240",,"74,526","762,065,680","10,240","10,240","10,220","4,435,589","4,435,589"
25/05/2023,"10,240",,"63,438","648,584,180","10,220","10,240","10,220","4,435,589","4,435,589"
24/05/2023,"10,240",,"145,976","1,491,958,900","10,240","10,240","10,200","4,435,589","4,435,589"
23/05/2023,"10,240",,"134,363","1,379,145,640","10,280","10,300","10,240","4,435,589","4,435,589"
22/05/2023,"10,280",,"189,000","1,944,651,460","10,300","10,320","10,260","4,452,916","4,452,916"
19/05/2023,"10,320",,"109,609","1,133,440,720","10,300","10,360","10,300","4,470,242","4,470,242"
18/05/2023,"10,340",,"48,034","495,445,280","10,320","10,340","10,280","4,478,906","4,478,906"
17/05/2023,"10,320",,"47,366","488,751,740","10,320","10,320","10,300","4,470,242","4,470,242"
16/05/2023,"10,320",,"34,689","357,471,120","10,300","10,320","10,300","4,470,242","4,470,242"
15/05/2023,"10,300",,"52,898","544,853,780","10,300","10,320","10,280","4,461,579","4,461,579"
12/05/2023,"10,300",,"47,237","486,417,300","10,300","10,320","10,280","4,461,579","4,461,579"
11/05/2023,"10,300",,"29,177","300,454,400","10,280","10,320","10,280","4,461,579","4,461,579"
10/05/2023,"10,300",,"96,780","996,929,100","10,340","10,340","10,280","4,461,579","4,461,579"
09/05/2023,"10,300",,"207,799","2,138,525,380","10,300","10,380","10,260","4,461,579","4,461,579"
05/05/2023,"11,060",,"319,409","3,543,405,560","11,200","11,200","11,000","4,790,783","4,790,783"
03/05/2023,"11,200",,"202,509","2,266,674,700","11,200","11,280","11,160","4,851,426","4,851,426"
02/05/2023,"11,200",,"143,305","1,623,747,140","11,400","11,400","11,200","4,851,426","4,851,426"
28/04/2023,"11,400",,"158,895","1,811,029,560","11,400","11,500","11,300","4,938,058","4,938,058"
27/04/2023,"11,380",,"22,080","250,933,380","11,360","11,400","11,360","4,929,395","4,929,395"
26/04/2023,"11,360",,"47,384","538,751,720","11,380","11,400","11,340","4,920,732","4,920,732"
25/04/2023,"11,380",,"79,089","908,142,200","11,500","11,520","11,340","4,929,395","4,929,395"
24/04/2023,"11,500",,"159,361","1,834,126,560","11,520","11,580","11,500","4,981,375","4,981,375"
21/04/2023,"11,520",,"163,412","1,879,975,880","11,500","11,520","11,500","4,990,038","4,990,038"
20/04/2023,"11,500",,"158,680","1,829,303,540","11,540","11,600","11,500","4,981,375","4,981,375"
19/04/2023,"11,500",,"319,968","3,658,907,740","11,380","11,500","11,380","4,981,375","4,981,375"
